n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps
217,2,10.1.1.3,10.1.1.1,22598012,1015180,21481,965,1.240774,100.080865,98.840091,0.082167,3.555328
217,3,10.1.1.2,10.1.1.3,84664,79232,2093,1967,1.056850,100.721343,99.664493,0.006360,3.555328
217,4,10.1.1.2,10.1.1.1,4400,1768,92,37,1.038475,98.756946,97.718470,0.000145,3.555328
217,5,10.1.1.3,10.1.1.2,1308,1248,43,41,1.102307,100.148616,99.046309,0.000101,3.555328
217,6,10.1.1.1,10.1.1.2,7488,7248,156,151,3.398348,99.606623,96.208274,0.000603,3.555328
218,1,10.1.1.2,10.1.1.1,22704264,11908640,21582,11320,1.017490,100.496325,99.478835,0.957682,3.571712
218,2,10.1.1.3,10.1.1.1,22702160,1346560,21580,1280,1.292507,101.020103,99.727596,0.108019,3.571712
218,3,10.1.1.2,10.1.1.3,79248,74608,1957,1849,1.073806,100.514641,99.440835,0.006002,3.571712
218,4,10.1.1.2,10.1.1.1,4304,1856,90,39,1.041929,94.614720,93.572790,0.000159,3.571712
218,5,10.1.1.3,10.1.1.2,1644,1374,53,44,1.127659,94.613274,93.485614,0.000118,3.571712
218,6,10.1.1.1,10.1.1.2,8448,8352,176,174,2.770388,100.513215,97.742827,0.000684,3.571712
219,1,10.1.1.2,10.1.1.1,22809464,12086428,21682,11489,1.017341,100.635849,99.618509,0.970617,3.588096
219,2,10.1.1.3,10.1.1.1,22806308,1200332,21679,1141,1.296687,100.724512,99.427825,0.096579,3.588096
219,3,10.1.1.2,10.1.1.3,87216,82080,2159,2038,1.086762,100.687220,99.600458,0.006593,3.588096
219,4,10.1.1.2,10.1.1.1,3832,1968,80,41,1.048373,100.690120,99.641747,0.000158,3.588096
219,5,10.1.1.3,10.1.1.2,1260,1080,42,36,1.137482,100.688554,99.551072,0.000087,3.588096
219,6,10.1.1.1,10.1.1.2,7776,7680,162,160,2.758772,100.175849,97.417077,0.000631,3.588096
220,1,10.1.1.2,10.1.1.1,22912560,13377232,21780,12716,1.009301,100.510837,99.501536,1.075540,3.604480
220,2,10.1.1.3,10.1.1.1,22910456,313496,21778,298,1.242497,80.819732,79.577235,0.031516,3.604480
220,3,10.1.1.2,10.1.1.3,43224,41872,1074,1042,1.064034,100.512272,99.448238,0.003368,3.604480
220,4,10.1.1.2,10.1.1.1,1680,1152,35,24,1.032477,100.530207,99.497730,0.000093,3.604480
220,5,10.1.1.3,10.1.1.2,912,912,28,28,1.121807,95.610238,94.488431,0.000077,3.604480
220,6,10.1.1.1,10.1.1.2,7824,192,163,4,2.750839,4.677250,1.926410,0.000797,3.604480
221,1,10.1.1.2,10.1.1.1,23016708,12290516,21879,11683,1.036478,100.710222,99.673744,0.986460,3.620864
221,2,10.1.1.1,10.1.1.2,6864,6864,143,143,1.021511,100.329386,99.307875,0.000553,3.620864
221,3,10.1.1.3,10.1.1.1,23014604,1001504,21877,952,1.903558,100.768695,98.865138,0.081040,3.620864
221,4,10.1.1.2,10.1.1.3,83336,78048,2061,1938,1.444622,100.721558,99.276936,0.006289,3.620864
221,5,10.1.1.2,10.1.1.1,4504,2208,94,46,1.339651,100.886502,99.546851,0.000177,3.620864
221,6,10.1.1.3,10.1.1.2,1584,1434,51,46,1.579642,100.882039,99.302397,0.000116,3.620864
222,1,10.1.1.2,10.1.1.1,23120856,11219580,21978,10665,1.007353,100.549357,99.542004,0.901696,3.637248
222,2,10.1.1.3,10.1.1.1,23118752,1230840,21976,1170,1.904293,100.420636,98.516343,0.099950,3.637248
222,3,10.1.1.2,10.1.1.3,93424,86248,2310,2140,1.461165,101.008289,99.547124,0.006931,3.637248
222,4,10.1.1.2,10.1.1.1,4600,1968,97,42,1.351131,99.107562,97.756431,0.000161,3.637248
222,5,10.1.1.3,10.1.1.2,1410,1110,47,37,1.601428,99.106136,97.504708,0.000091,3.637248
222,6,10.1.1.1,10.1.1.2,8208,8112,171,169,4.232776,100.461112,96.228336,0.000674,3.637248
223,1,10.1.1.2,10.1.1.1,23225004,12591388,22077,11969,1.014281,100.506918,99.492637,1.012448,3.653632
223,2,10.1.1.3,10.1.1.1,23222900,1133004,22075,1077,1.345188,101.102936,99.757748,0.090860,3.653632
223,3,10.1.1.2,10.1.1.3,73016,67952,1803,1686,1.105003,100.598527,99.493524,0.005464,3.653632
223,4,10.1.1.2,10.1.1.1,4368,2496,91,52,1.062041,100.595535,99.533494,0.000201,3.653632
223,5,10.1.1.3,10.1.1.2,1524,1326,49,43,1.185866,100.594089,99.408223,0.000107,3.653632
223,6,10.1.1.1,10.1.1.2,7536,7536,157,157,2.698493,100.095512,97.397019,0.000619,3.653632
224,1,10.1.1.2,10.1.1.1,23329152,11948616,22176,11358,1.019260,100.494549,99.475289,0.960931,3.670016
224,2,10.1.1.3,10.1.1.1,23327048,1210852,22174,1151,3.042742,101.017467,97.974726,0.098871,3.670016
224,3,10.1.1.2,10.1.1.3,86032,80952,2127,2008,1.104919,101.664713,100.559794,0.006440,3.670016
224,4,10.1.1.2,10.1.1.1,3816,1864,80,39,1.049642,101.661893,100.612251,0.000148,3.670016
224,5,10.1.1.3,10.1.1.2,1404,1074,45,34,2.421982,100.507410,98.085428,0.000088,3.670016
224,6,10.1.1.1,10.1.1.2,7998,7902,167,165,3.739510,101.663267,97.923757,0.000646,3.670016
225,1,10.1.1.2,10.1.1.1,23434352,11496256,22276,10928,1.018329,100.504876,99.486547,0.924447,3.686400
225,2,10.1.1.3,10.1.1.1,23431196,1257140,22273,1195,1.281753,100.566662,99.284910,0.101296,3.686400
225,3,10.1.1.2,10.1.1.3,88176,82448,2181,2047,1.086461,100.638927,99.552466,0.006625,3.686400
225,4,10.1.1.2,10.1.1.1,4360,2488,91,52,1.043149,99.903824,98.860676,0.000201,3.686400
225,5,10.1.1.3,10.1.1.2,1488,1338,49,44,1.143813,99.977813,98.834000,0.000108,3.686400
225,6,10.1.1.1,10.1.1.2,7872,7872,164,164,2.642261,99.524820,96.882558,0.000650,3.686400
226,1,10.1.1.2,10.1.1.1,23537448,12175848,22374,11574,1.007282,100.438106,99.430824,0.979644,3.702784
226,2,10.1.1.3,10.1.1.1,23535344,1034116,22372,983,2.031358,100.432443,98.401085,0.084074,3.702784
226,3,10.1.1.2,10.1.1.3,89720,85144,2222,2113,1.472621,100.559148,99.086526,0.006874,3.702784
226,4,10.1.1.2,10.1.1.1,3232,1944,68,41,1.351562,99.700120,98.348558,0.000158,3.702784
226,5,10.1.1.3,10.1.1.2,1218,1038,40,34,1.629852,99.698694,98.068842,0.000085,3.702784
226,6,10.1.1.1,10.1.1.2,8352,7968,174,166,6.019446,100.625927,94.606481,0.000674,3.702784
227,1,10.1.1.2,10.1.1.1,23642648,12979576,22474,12338,1.018281,100.979727,99.961446,1.038767,3.719168
227,2,10.1.1.3,10.1.1.1,23639492,1028856,22471,978,3.103391,101.075142,97.971750,0.084012,3.719168
227,3,10.1.1.2,10.1.1.3,83504,79120,2067,1965,1.086182,100.384652,99.298470,0.006374,3.719168
227,4,10.1.1.2,10.1.1.1,3968,1960,83,41,1.043080,101.112056,100.068976,0.000157,3.719168
227,5,10.1.1.3,10.1.1.2,1578,1338,49,41,2.426296,101.106194,98.679898,0.000108,3.719168
227,6,10.1.1.1,10.1.1.2,8112,8016,169,167,4.996728,98.971250,93.974522,0.000682,3.719168
228,1,10.1.1.2,10.1.1.1,23745744,11715072,22572,11136,1.015361,100.540396,99.525035,0.941678,3.735552
228,2,10.1.1.3,10.1.1.1,23743640,1154044,22570,1097,1.356673,103.568631,102.211957,0.090326,3.735552
228,3,10.1.1.2,10.1.1.3,89376,83544,2211,2074,1.095517,103.127665,102.032148,0.006550,3.735552
228,4,10.1.1.2,10.1.1.1,4152,1872,87,39,1.047253,103.129132,102.081879,0.000147,3.735552
228,5,10.1.1.3,10.1.1.2,1356,1086,44,35,1.158993,103.130786,101.971793,0.000085,3.735552
228,6,10.1.1.1,10.1.1.2,7920,7920,165,165,2.583700,100.105138,97.521439,0.000650,3.735552
229,1,10.1.1.2,10.1.1.1,23850944,12274736,22672,11668,1.014221,100.502660,99.488440,0.987028,3.751936
229,2,10.1.1.3,10.1.1.1,23847788,1246620,22669,1185,1.255073,100.552504,99.297431,0.100435,3.751936
229,3,10.1.1.2,10.1.1.3,73536,68824,1815,1706,1.076259,100.576539,99.500280,0.005534,3.751936
229,4,10.1.1.2,10.1.1.1,4112,2064,86,43,1.039000,100.617908,99.578908,0.000166,3.751936
229,5,10.1.1.3,10.1.1.2,1674,1464,51,44,1.139845,100.616422,99.476578,0.000118,3.751936
229,6,10.1.1.1,10.1.1.2,7824,7824,163,163,2.913808,99.788151,96.874343,0.000646,3.751936
230,1,10.1.1.2,10.1.1.1,23955092,12402028,22771,11789,1.015521,100.498522,99.483002,0.997318,3.768320
230,2,10.1.1.3,10.1.1.1,23951936,1164564,22768,1107,1.351369,100.561491,99.210122,0.093907,3.768320
230,3,10.1.1.2,10.1.1.3,74104,69008,1831,1712,1.102290,100.830206,99.727916,0.005536,3.768320
230,4,10.1.1.2,10.1.1.1,4160,1992,88,42,1.034797,100.320173,99.285376,0.000161,3.768320
230,5,10.1.1.3,10.1.1.2,1374,1134,44,36,1.175561,100.318607,99.143046,0.000092,3.768320
230,6,10.1.1.1,10.1.1.2,7824,7776,163,162,2.905296,99.694343,96.789047,0.000643,3.768320
231,1,10.1.1.2,10.1.1.1,24059240,12373624,22870,11762,1.009393,100.526438,99.517046,0.994694,3.784704
231,2,10.1.1.3,10.1.1.1,24056084,1102496,22867,1048,2.104634,100.548429,98.443795,0.089594,3.784704
231,3,10.1.1.2,10.1.1.3,77560,72496,1916,1799,1.478773,100.613369,99.134596,0.005850,3.784704
231,4,10.1.1.2,10.1.1.1,4488,2008,94,42,1.347369,99.921628,98.574260,0.000163,3.784704
231,5,10.1.1.3,10.1.1.2,1350,1140,45,38,1.657855,98.500969,96.843114,0.000094,3.784704
231,6,10.1.1.1,10.1.1.2,7056,7008,147,146,3.072184,99.480760,96.408576,0.000582,3.784704
232,1,10.1.1.2,10.1.1.1,24162336,12498812,22968,11881,1.015309,100.258426,99.243116,1.007531,3.801088
232,2,10.1.1.3,10.1.1.1,24160232,1227684,22966,1167,1.361305,101.967829,100.606524,0.097623,3.801088
232,3,10.1.1.2,10.1.1.3,75032,70368,1854,1746,1.094605,101.457943,100.363338,0.005609,3.801088
232,4,10.1.1.2,10.1.1.1,4160,1856,87,39,1.051234,101.459530,100.408296,0.000148,3.801088
232,5,10.1.1.3,10.1.1.2,1386,1206,45,39,1.163703,101.460884,100.297181,0.000096,3.801088
232,6,10.1.1.1,10.1.1.2,7968,7968,166,166,2.627672,100.262432,97.634761,0.000653,3.801088
233,1,10.1.1.2,10.1.1.1,24267536,11872872,23068,11286,1.008281,100.492068,99.483787,0.954758,3.817472
233,2,10.1.1.3,10.1.1.1,24264380,1134056,23065,1078,1.303243,100.624700,99.321456,0.091344,3.817472
233,3,10.1.1.2,10.1.1.3,89768,84200,2221,2091,1.101850,100.677934,99.576084,0.006765,3.817472
233,4,10.1.1.2,10.1.1.1,4544,2680,95,56,1.047274,100.765713,99.718439,0.000215,3.817472
233,5,10.1.1.3,10.1.1.2,1776,1626,55,50,1.164845,100.764227,99.599381,0.000131,3.817472
233,6,10.1.1.1,10.1.1.2,7776,7632,162,159,3.541300,99.703972,96.162672,0.000635,3.817472
234,1,10.1.1.2,10.1.1.1,24371684,13445612,23167,12781,1.016361,100.507648,99.491287,1.081149,3.833856
234,2,10.1.1.3,10.1.1.1,24368528,877368,23164,834,1.330295,97.403613,96.073318,0.073058,3.833856
234,3,10.1.1.2,10.1.1.3,67872,63352,1679,1574,1.084302,97.562289,96.477987,0.005253,3.833856
234,4,10.1.1.2,10.1.1.1,3584,1912,75,40,1.046763,97.416345,96.369582,0.000159,3.833856
234,5,10.1.1.3,10.1.1.2,1098,1008,36,33,1.153720,95.171501,94.017781,0.000086,3.833856
234,6,10.1.1.1,10.1.1.2,7008,7008,146,146,2.623934,99.049081,96.425146,0.000581,3.833856
235,1,10.1.1.2,10.1.1.1,24475832,12160068,23266,11559,1.012321,100.498584,99.486264,0.977829,3.850240
235,2,10.1.1.3,10.1.1.1,24472676,1187708,23263,1129,1.270473,103.321160,102.050687,0.093107,3.850240
235,3,10.1.1.2,10.1.1.3,82088,76776,2029,1906,1.058801,102.818170,101.759368,0.006036,3.850240
235,4,10.1.1.2,10.1.1.1,4688,2632,98,55,1.031677,102.826593,101.794915,0.000207,3.850240
235,5,10.1.1.3,10.1.1.2,1536,1236,50,40,1.111551,102.819504,101.707952,0.000097,3.850240
235,6,10.1.1.1,10.1.1.2,7152,7104,149,148,3.417128,99.807525,96.390397,0.000590,3.850240
236,1,10.1.1.2,10.1.1.1,24579980,13463496,23365,12798,1.016089,100.713539,99.697450,1.080348,3.866624
236,2,10.1.1.3,10.1.1.1,24576824,996244,23362,947,1.352521,100.416194,99.063674,0.080453,3.866624
236,3,10.1.1.2,10.1.1.3,62360,57432,1540,1425,1.084581,100.510572,99.425992,0.004621,3.866624
236,4,10.1.1.2,10.1.1.1,3728,1768,78,37,1.046511,99.893239,98.846728,0.000143,3.866624
236,5,10.1.1.3,10.1.1.2,1206,1056,39,34,1.148156,97.119041,95.970885,0.000088,3.866624
236,6,10.1.1.1,10.1.1.2,7632,7584,159,158,3.619259,100.564265,96.945006,0.000626,3.866624
237,1,10.1.1.2,10.1.1.1,24684128,11729800,23464,11150,1.013149,100.249531,99.236382,0.945605,3.883008
237,2,10.1.1.3,10.1.1.1,24680972,1276076,23461,1213,3.036978,100.639870,97.602892,0.104593,3.883008
237,3,10.1.1.2,10.1.1.3,85472,80448,2114,1997,1.083411,100.440374,99.356964,0.006477,3.883008
237,4,10.1.1.2,10.1.1.1,4112,1824,86,38,1.034036,99.676353,98.642317,0.000148,3.883008
237,5,10.1.1.3,10.1.1.2,1482,1242,47,39,2.481824,99.674667,97.192843,0.000102,3.883008
237,6,10.1.1.1,10.1.1.2,7680,7488,160,156,5.531950,100.301494,94.769544,0.000632,3.883008
238,1,10.1.1.2,10.1.1.1,24787224,11941252,23562,11351,1.014329,100.223126,99.208797,0.962919,3.899392
238,2,10.1.1.3,10.1.1.1,24785120,1176136,23560,1118,2.250262,100.505495,98.255232,0.095762,3.899392
238,3,10.1.1.2,10.1.1.3,86928,81736,2150,2029,1.530676,100.418297,98.887620,0.006612,3.899392
238,4,10.1.1.2,10.1.1.1,4424,2176,93,46,1.369698,97.882695,96.512996,0.000180,3.899392
238,5,10.1.1.3,10.1.1.2,1410,1200,47,40,1.748516,99.923577,98.175061,0.000098,3.899392
238,6,10.1.1.1,10.1.1.2,7776,7776,162,162,3.045089,100.407037,97.361948,0.000639,3.899392
239,1,10.1.1.2,10.1.1.1,24892424,11832896,23662,11248,1.008261,100.258661,99.250400,0.953781,3.915776
239,2,10.1.1.3,10.1.1.1,24889268,1144576,23659,1088,1.375191,100.535656,99.160465,0.092341,3.915776
239,3,10.1.1.2,10.1.1.3,87616,82432,2169,2046,1.097069,100.263990,99.166921,0.006650,3.915776
239,4,10.1.1.2,10.1.1.1,3632,2112,76,44,1.047234,98.221957,97.174723,0.000174,3.915776
239,5,10.1.1.3,10.1.1.2,1446,1206,47,39,1.172149,100.506011,99.333862,0.000097,3.915776
239,6,10.1.1.1,10.1.1.2,8160,7872,170,164,6.216168,100.465164,94.248996,0.000668,3.915776
240,1,10.1.1.2,10.1.1.1,24995520,11930732,23760,11341,1.008362,100.496108,99.487746,0.959373,3.932160
240,2,10.1.1.3,10.1.1.1,24993416,1169824,23758,1112,1.336579,100.159368,98.822790,0.094701,3.932160
240,3,10.1.1.2,10.1.1.3,84616,79680,2093,1977,1.091467,100.780847,99.689381,0.006394,3.932160
240,4,10.1.1.2,10.1.1.1,4104,2200,86,46,1.042662,100.162392,99.119730,0.000178,3.932160
240,5,10.1.1.3,10.1.1.2,1596,1356,52,44,1.176813,100.267164,99.090351,0.000109,3.932160
240,6,10.1.1.1,10.1.1.2,7632,7536,159,157,4.897528,99.715233,94.817705,0.000636,3.932160
241,1,10.1.1.2,10.1.1.1,25099668,14677504,23859,13952,1.016099,100.512666,99.496567,1.180142,3.948544
241,2,10.1.1.3,10.1.1.1,25097564,749024,23857,712,4.308473,100.501260,96.192787,0.062294,3.948544
241,3,10.1.1.2,10.1.1.3,45656,42064,1125,1042,1.527384,100.574008,99.046624,0.003398,3.948544
241,4,10.1.1.2,10.1.1.1,2584,1192,54,25,1.367306,100.666359,99.299053,0.000096,3.948544
241,5,10.1.1.3,10.1.1.2,1122,912,32,25,3.907513,98.274625,94.367112,0.000077,3.948544
241,6,10.1.1.1,10.1.1.2,7872,7824,164,163,3.913355,99.381570,95.468215,0.000656,3.948544
242,1,10.1.1.2,10.1.1.1,25204868,12319972,23959,11711,1.016410,100.502223,99.485813,0.990692,3.964928
242,2,10.1.1.3,10.1.1.1,25201712,1175084,23956,1117,1.408163,100.573731,99.165568,0.094798,3.964928
242,3,10.1.1.2,10.1.1.3,75064,69776,1855,1731,1.108842,100.903669,99.794827,0.005594,3.964928
242,4,10.1.1.2,10.1.1.1,4072,2016,85,42,1.049172,98.867718,97.818546,0.000165,3.964928
242,5,10.1.1.3,10.1.1.2,1476,1356,48,44,1.199381,98.998780,97.799399,0.000111,3.964928
242,6,10.1.1.1,10.1.1.2,7536,7488,157,156,4.174628,99.951444,95.776815,0.000625,3.964928
243,1,10.1.1.2,10.1.1.1,25309016,12205304,24058,11602,1.019777,100.504339,99.484561,0.981483,3.981312
243,2,10.1.1.3,10.1.1.1,25305860,1223476,24055,1163,1.427542,102.307717,100.880175,0.097024,3.981312
243,3,10.1.1.2,10.1.1.3,82928,77624,2050,1926,1.110259,101.787917,100.677658,0.006168,3.981312
243,4,10.1.1.2,10.1.1.1,4224,2040,89,43,1.055522,101.789344,100.733822,0.000162,3.981312
243,5,10.1.1.3,10.1.1.2,1464,1164,47,37,1.206731,101.790838,100.584107,0.000093,3.981312
243,6,10.1.1.1,10.1.1.2,8448,8352,176,174,4.187216,99.659982,95.472766,0.000700,3.981312
244,1,10.1.1.2,10.1.1.1,25412112,12926976,24156,12288,1.017249,100.519984,99.502734,1.039326,3.997696
244,2,10.1.1.3,10.1.1.1,25410008,939436,24154,893,2.307128,100.531169,98.224041,0.076514,3.997696
244,3,10.1.1.2,10.1.1.3,76160,71192,1883,1767,1.550204,100.678511,99.128306,0.005745,3.997696
244,4,10.1.1.2,10.1.1.1,3776,1960,79,41,1.373598,100.685634,99.312036,0.000158,3.997696
244,5,10.1.1.3,10.1.1.2,1176,1026,38,33,1.796638,99.890866,98.094228,0.000084,3.997696
244,6,10.1.1.1,10.1.1.2,8094,8046,169,168,3.822455,100.687068,96.864613,0.000665,3.997696
