n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps,QueueLen_pkts,MeanDelay_ms
119,1,10.1.1.2,10.1.1.1,2379624,239856,2262,228,1.009342,5.216792,4.207450,0.456060,0.974848,95.311628,427.000000
119,2,10.1.1.3,10.1.1.1,2377520,57860,2260,55,1.094579,4.161984,3.067405,0.150903,0.974848,95.311628,506.000000
119,3,10.1.1.2,10.1.1.3,5936,3384,146,84,1.034252,5.220936,4.186684,0.006466,0.974848,95.311628,262.000000
119,4,10.1.1.2,10.1.1.1,528,48,11,1,1.024566,1.024566,0.000000,0.000000,0.974848,95.311628,1.000000
119,5,10.1.1.3,10.1.1.2,108,108,3,3,1.047493,4.671609,3.624115,0.000238,0.974848,95.311628,5.000000
119,6,10.1.1.1,10.1.1.2,480,240,10,5,4.640135,5.219342,0.579206,0.003315,0.974848,95.311628,1406.000000
120,1,10.1.1.2,10.1.1.1,2399612,61016,2281,58,1.018350,1.998326,0.979976,0.498102,0.983040,96.013953,219.000000
120,2,10.1.1.3,10.1.1.1,2397508,36820,2279,35,1.131528,1.987242,0.855714,0.344227,0.983040,96.013953,357.000000
120,3,10.1.1.2,10.1.1.3,1792,88,43,2,1.063115,2.010624,0.947510,0.000743,0.983040,96.013953,32.000000
120,4,10.1.1.2,10.1.1.1,432,48,9,1,1.049177,1.049177,0.000000,0.000000,0.983040,96.013953,23.000000
120,5,10.1.1.3,10.1.1.2,30,30,1,1,1.087511,1.087511,0.000000,0.000000,0.983040,96.013953,24.000000
120,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,0.983040,96.013953,0.000000
121,1,10.1.1.2,10.1.1.1,2418548,73640,2299,70,1.019281,2.072383,1.053102,0.559414,0.991232,97.009302,256.000000
121,2,10.1.1.3,10.1.1.1,2417496,39976,2298,38,1.166747,2.061359,0.894612,0.357482,0.991232,97.009302,387.000000
121,3,10.1.1.2,10.1.1.3,7128,48,176,1,1.064432,1.064432,0.000000,0.000000,0.991232,97.009302,43.000000
121,4,10.1.1.2,10.1.1.1,528,48,11,1,1.067049,1.067049,0.000000,0.000000,0.991232,97.009302,46.000000
121,5,10.1.1.3,10.1.1.2,30,30,1,1,1.078990,1.078990,0.000000,0.000000,0.991232,97.009302,14.000000
122,1,10.1.1.2,10.1.1.1,2439588,65224,2319,62,1.007221,2.001844,0.994622,0.524613,0.999424,96.790698,223.000000
122,2,10.1.1.3,10.1.1.1,2437484,41028,2317,39,1.087207,2.007366,0.920159,0.356704,0.999424,96.790698,380.000000
122,3,10.1.1.2,10.1.1.3,1008,48,23,1,1.031047,1.031047,0.000000,0.000000,0.999424,96.790698,14.000000
122,4,10.1.1.2,10.1.1.1,528,48,11,1,1.029340,1.029340,0.000000,0.000000,0.999424,96.790698,12.000000
122,5,10.1.1.3,10.1.1.2,30,30,1,1,1.054293,1.054293,0.000000,0.000000,0.999424,96.790698,23.000000
123,1,10.1.1.2,10.1.1.1,2459576,70484,2338,67,1.017249,2.032456,1.015206,0.555426,1.007616,96.953488,226.000000
123,2,10.1.1.3,10.1.1.1,2457472,41028,2336,39,1.103342,2.016029,0.912687,0.359624,1.007616,96.953488,384.000000
123,3,10.1.1.2,10.1.1.3,768,48,17,1,1.050713,1.050713,0.000000,0.000000,1.007616,96.953488,21.000000
123,4,10.1.1.2,10.1.1.1,528,48,11,1,1.037096,1.037096,0.000000,0.000000,1.007616,96.953488,7.000000
123,5,10.1.1.3,10.1.1.2,30,30,1,1,1.076011,1.076011,0.000000,0.000000,1.007616,96.953488,25.000000
124,1,10.1.1.2,10.1.1.1,2479564,83108,2357,79,1.018201,2.147918,1.129718,0.588522,1.015808,97.358140,196.000000
124,2,10.1.1.3,10.1.1.1,2477460,43132,2355,41,1.089033,2.136874,1.047841,0.329302,1.015808,97.358140,418.000000
124,3,10.1.1.2,10.1.1.3,7208,48,178,1,1.040054,1.040054,0.000000,0.000000,1.015808,97.358140,15.000000
124,4,10.1.1.2,10.1.1.1,528,48,11,1,1.041581,1.041581,0.000000,0.000000,1.015808,97.358140,16.000000
124,5,10.1.1.3,10.1.1.2,30,30,1,1,1.065777,1.065777,0.000000,0.000000,1.015808,97.358140,25.000000
125,1,10.1.1.2,10.1.1.1,2498500,74692,2375,71,1.008293,2.072697,1.064404,0.561381,1.024000,97.460465,230.000000
125,2,10.1.1.3,10.1.1.1,2497448,42080,2374,40,1.092697,2.045206,0.952509,0.353425,1.024000,97.460465,401.000000
125,3,10.1.1.2,10.1.1.3,7728,48,191,1,1.025750,1.025750,0.000000,0.000000,1.024000,97.460465,10.000000
125,4,10.1.1.2,10.1.1.1,528,48,11,1,1.016564,1.016564,0.000000,0.000000,1.024000,97.460465,1.000000
125,5,10.1.1.3,10.1.1.2,30,30,1,1,1.043814,1.043814,0.000000,0.000000,1.024000,97.460465,18.000000
126,1,10.1.1.2,10.1.1.1,2518488,148332,2394,141,1.012262,3.201986,2.189724,0.541920,1.032192,94.781395,280.000000
126,2,10.1.1.3,10.1.1.1,2517436,46288,2393,44,1.324685,2.733866,1.409181,0.262780,1.032192,94.781395,450.000000
126,3,10.1.1.2,10.1.1.3,2720,2008,66,50,1.277107,3.203641,1.926534,0.008338,1.032192,94.781395,299.000000
126,4,10.1.1.2,10.1.1.1,472,48,10,1,1.262078,1.262078,0.000000,0.000000,1.032192,94.781395,1.000000
126,5,10.1.1.3,10.1.1.2,30,30,1,1,1.289488,1.289488,0.000000,0.000000,1.032192,94.781395,12.000000
126,6,10.1.1.1,10.1.1.2,144,144,3,3,2.809213,2.812226,0.003013,0.382301,1.032192,94.781395,363.000000
127,1,10.1.1.2,10.1.1.1,2538476,78900,2413,75,1.009361,2.096434,1.087072,0.580642,1.040384,96.827907,243.000000
127,2,10.1.1.3,10.1.1.1,2537424,43132,2412,41,1.086738,2.090731,1.003993,0.343684,1.040384,96.827907,414.000000
127,3,10.1.1.2,10.1.1.3,2792,88,68,2,1.030857,2.097928,1.067072,0.000660,1.040384,96.827907,9.000000
127,4,10.1.1.2,10.1.1.1,432,48,9,1,1.029450,1.029450,0.000000,0.000000,1.040384,96.827907,12.000000
127,5,10.1.1.3,10.1.1.2,30,30,1,1,1.048421,1.048421,0.000000,0.000000,1.040384,96.827907,17.000000
128,1,10.1.1.2,10.1.1.1,2558464,63120,2432,60,1.011481,1.957034,0.945553,0.534037,1.048576,97.023256,198.000000
128,2,10.1.1.3,10.1.1.1,2557412,34716,2431,33,1.093491,1.979082,0.885592,0.313607,1.048576,97.023256,391.000000
128,3,10.1.1.2,10.1.1.3,7848,48,194,1,1.037369,1.037369,0.000000,0.000000,1.048576,97.023256,13.000000
128,4,10.1.1.2,10.1.1.1,528,48,11,1,1.035783,1.035783,0.000000,0.000000,1.048576,97.023256,11.000000
128,5,10.1.1.3,10.1.1.2,30,30,1,1,1.060776,1.060776,0.000000,0.000000,1.048576,97.023256,23.000000
129,1,10.1.1.2,10.1.1.1,2578452,176736,2451,168,1.017270,3.513410,2.496140,0.566430,1.056768,95.893023,408.000000
129,2,10.1.1.3,10.1.1.1,2577400,69432,2450,66,1.103062,2.508383,1.405321,0.395252,1.056768,95.893023,574.000000
129,3,10.1.1.2,10.1.1.3,696,176,15,4,1.040090,3.031522,1.991432,0.000707,1.056768,95.893023,7.000000
129,4,10.1.1.2,10.1.1.1,528,48,11,1,1.038623,1.038623,0.000000,0.000000,1.056768,95.893023,14.000000
129,5,10.1.1.3,10.1.1.2,30,30,1,1,1.059124,1.059124,0.000000,0.000000,1.056768,95.893023,19.000000
129,6,10.1.1.1,10.1.1.2,240,144,5,3,3.017666,3.038204,0.020539,0.056089,1.056768,95.893023,971.000000
130,1,10.1.1.2,10.1.1.1,2598440,63120,2470,60,1.009493,1.963011,0.953518,0.529576,1.064960,96.516279,211.000000
130,2,10.1.1.3,10.1.1.1,2597388,35768,2469,34,1.088319,1.951907,0.863588,0.331343,1.064960,96.516279,372.000000
130,3,10.1.1.2,10.1.1.3,2272,88,55,2,1.039305,1.970047,0.930742,0.000756,1.064960,96.516279,13.000000
130,4,10.1.1.2,10.1.1.1,432,48,9,1,1.023327,1.023327,0.000000,0.000000,1.064960,96.516279,1.000000
130,5,10.1.1.3,10.1.1.2,30,30,1,1,1.052457,1.052457,0.000000,0.000000,1.064960,96.516279,13.000000
131,1,10.1.1.2,10.1.1.1,2618428,183048,2489,174,1.011262,3.909570,2.898308,0.505255,1.073152,95.530233,309.000000
131,2,10.1.1.3,10.1.1.1,2617376,54704,2488,52,1.327994,2.798817,1.470823,0.297542,1.073152,95.530233,511.000000
131,3,10.1.1.2,10.1.1.3,4376,2264,107,56,1.276376,3.913514,2.637137,0.006868,1.073152,95.530233,284.000000
131,4,10.1.1.2,10.1.1.1,528,48,11,1,1.262319,1.262319,0.000000,0.000000,1.073152,95.530233,10.000000
131,5,10.1.1.3,10.1.1.2,108,108,3,3,1.294540,4.005892,2.711352,0.000319,1.073152,95.530233,170.000000
131,6,10.1.1.1,10.1.1.2,288,192,6,4,3.396885,3.911980,0.515094,0.002982,1.073152,95.530233,666.000000
132,1,10.1.1.2,10.1.1.1,2638416,266156,2508,253,1.011382,3.526350,2.514968,0.846630,1.081344,97.762791,354.000000
132,2,10.1.1.3,10.1.1.1,2637364,69432,2507,66,1.327685,2.793631,1.465946,0.378906,1.081344,97.762791,608.000000
132,3,10.1.1.2,10.1.1.3,3328,304,81,7,1.280212,3.527805,2.247593,0.001082,1.081344,97.762791,23.000000
132,4,10.1.1.2,10.1.1.1,432,48,9,1,1.265203,1.265203,0.000000,0.000000,1.081344,97.762791,1.000000
132,5,10.1.1.3,10.1.1.2,30,30,1,1,1.292533,1.292533,0.000000,0.000000,1.081344,97.762791,12.000000
132,6,10.1.1.1,10.1.1.2,240,192,5,4,2.983622,3.513652,0.530030,0.002898,1.081344,97.762791,185.000000
133,1,10.1.1.2,10.1.1.1,2658404,76796,2527,73,1.010413,2.052134,1.041721,0.589763,1.089536,96.748837,224.000000
133,2,10.1.1.3,10.1.1.1,2657352,36820,2526,35,1.106345,2.029314,0.922968,0.319144,1.089536,96.748837,365.000000
133,3,10.1.1.2,10.1.1.3,2672,88,65,2,1.043153,2.053508,1.010355,0.000697,1.089536,96.748837,13.000000
133,4,10.1.1.2,10.1.1.1,432,48,9,1,1.033647,1.033647,0.000000,0.000000,1.089536,96.748837,10.000000
133,5,10.1.1.3,10.1.1.2,30,30,1,1,1.073233,1.073233,0.000000,0.000000,1.089536,96.748837,30.000000
134,1,10.1.1.2,10.1.1.1,2678392,112564,2546,107,1.011264,2.316688,1.305424,0.689824,1.097728,95.976744,161.000000
134,2,10.1.1.3,10.1.1.1,2677340,37872,2545,36,1.324661,2.266156,0.941495,0.321803,1.097728,95.976744,395.000000
134,3,10.1.1.2,10.1.1.3,2952,88,72,2,1.269171,2.326512,1.057340,0.000666,1.097728,95.976744,19.000000
134,4,10.1.1.2,10.1.1.1,432,48,9,1,1.254063,1.254063,0.000000,0.000000,1.097728,95.976744,1.000000
134,5,10.1.1.3,10.1.1.2,30,30,1,1,1.293538,1.293538,0.000000,0.000000,1.097728,95.976744,24.000000
135,1,10.1.1.2,10.1.1.1,2699432,79952,2566,76,1.017241,2.065281,1.048040,0.610297,1.105920,98.679070,230.000000
135,2,10.1.1.3,10.1.1.1,2697328,38924,2564,37,1.124727,2.054157,0.929430,0.335035,1.105920,98.679070,418.000000
135,3,10.1.1.2,10.1.1.3,13840,48,344,1,1.040401,1.040401,0.000000,0.000000,1.105920,98.679070,16.000000
135,4,10.1.1.2,10.1.1.1,480,48,10,1,1.038894,1.038894,0.000000,0.000000,1.105920,98.679070,14.000000
135,5,10.1.1.3,10.1.1.2,30,30,1,1,1.102956,1.102956,0.000000,0.000000,1.105920,98.679070,62.000000
136,1,10.1.1.2,10.1.1.1,2719420,243012,2585,231,1.019135,4.165235,3.146100,0.617938,1.114112,95.409302,327.000000
136,2,10.1.1.3,10.1.1.1,2717316,74692,2583,71,1.318613,2.809490,1.490877,0.400795,1.114112,95.409302,641.000000
136,3,10.1.1.2,10.1.1.3,3408,264,83,6,1.272557,4.177654,2.905097,0.000727,1.114112,95.409302,9.000000
136,4,10.1.1.2,10.1.1.1,432,48,9,1,1.257788,1.257788,0.000000,0.000000,1.114112,95.409302,1.000000
136,5,10.1.1.3,10.1.1.2,30,30,1,1,1.296543,1.296543,0.000000,0.000000,1.114112,95.409302,23.000000
136,6,10.1.1.1,10.1.1.2,288,144,6,3,3.650741,3.683997,0.033255,0.034641,1.114112,95.409302,836.000000
137,1,10.1.1.2,10.1.1.1,2739408,62068,2604,59,1.018213,1.927039,0.908826,0.546358,1.122304,96.781395,220.000000
137,2,10.1.1.3,10.1.1.1,2737304,32612,2602,31,1.119450,1.938003,0.818553,0.318728,1.122304,96.781395,390.000000
137,3,10.1.1.2,10.1.1.3,1760,88,42,2,1.040071,1.953430,0.913359,0.000771,1.122304,96.781395,24.000000
137,4,10.1.1.2,10.1.1.1,480,48,10,1,1.037574,1.037574,0.000000,0.000000,1.122304,96.781395,24.000000
137,5,10.1.1.3,10.1.1.2,30,30,1,1,1.068940,1.068940,0.000000,0.000000,1.122304,96.781395,28.000000
138,1,10.1.1.2,10.1.1.1,2758344,69432,2622,66,1.010441,1.978320,0.967878,0.573890,1.130496,98.474419,221.000000
138,2,10.1.1.3,10.1.1.1,2757292,33664,2621,32,1.126773,1.956270,0.829498,0.324669,1.130496,98.474419,389.000000
138,3,10.1.1.2,10.1.1.3,14248,48,354,1,1.038944,1.038944,0.000000,0.000000,1.130496,98.474419,10.000000
138,4,10.1.1.2,10.1.1.1,528,48,11,1,1.029538,1.029538,0.000000,0.000000,1.130496,98.474419,1.000000
138,5,10.1.1.3,10.1.1.2,30,30,1,1,1.056988,1.056988,0.000000,0.000000,1.130496,98.474419,18.000000
138,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.130496,98.474419,0.000000
139,1,10.1.1.2,10.1.1.1,2778332,217764,2641,207,1.015430,2.989011,1.973581,0.882716,1.138688,92.506977,78.000000
139,2,10.1.1.3,10.1.1.1,2777280,35768,2640,34,2.083000,2.956098,0.873098,0.327734,1.138688,92.506977,443.000000
139,3,10.1.1.2,10.1.1.3,2872,88,70,2,1.039820,2.996067,1.956247,0.000360,1.138688,92.506977,14.000000
139,4,10.1.1.2,10.1.1.1,432,48,9,1,1.037043,1.037043,0.000000,0.000000,1.138688,92.506977,14.000000
139,5,10.1.1.3,10.1.1.2,30,30,1,1,2.048956,2.048956,0.000000,0.000000,1.138688,92.506977,1009.000000
140,1,10.1.1.2,10.1.1.1,2799372,70484,2661,67,1.015330,1.982254,0.966924,0.583161,1.146880,97.079070,229.000000
140,2,10.1.1.3,10.1.1.1,2797268,33664,2659,32,1.108451,1.976831,0.868380,0.310131,1.146880,97.079070,379.000000
140,3,10.1.1.2,10.1.1.3,1360,88,32,2,1.037123,1.995276,0.958153,0.000735,1.146880,97.079070,15.000000
140,4,10.1.1.2,10.1.1.1,480,48,10,1,1.038710,1.038710,0.000000,0.000000,1.146880,97.079070,16.000000
140,5,10.1.1.3,10.1.1.2,30,30,1,1,1.063287,1.063287,0.000000,0.000000,1.146880,97.079070,26.000000
141,1,10.1.1.2,10.1.1.1,2818308,70484,2679,67,1.011382,1.970703,0.959321,0.587783,1.155072,98.813953,211.000000
141,2,10.1.1.3,10.1.1.1,2817256,33664,2678,32,1.134964,1.948774,0.813809,0.330928,1.155072,98.813953,408.000000
141,3,10.1.1.2,10.1.1.3,8408,48,208,1,1.032679,1.032679,0.000000,0.000000,1.155072,98.813953,13.000000
141,4,10.1.1.2,10.1.1.1,528,48,11,1,1.031252,1.031252,0.000000,0.000000,1.155072,98.813953,12.000000
141,5,10.1.1.3,10.1.1.2,30,30,1,1,1.061808,1.061808,0.000000,0.000000,1.155072,98.813953,29.000000
142,1,10.1.1.2,10.1.1.1,2838296,178840,2698,170,1.011222,3.010656,1.999434,0.715563,1.163264,99.813953,420.000000
142,2,10.1.1.3,10.1.1.1,2837244,72588,2697,69,1.105545,2.486168,1.380623,0.420610,1.163264,99.813953,626.000000
142,3,10.1.1.2,10.1.1.3,1248,176,29,4,1.038400,3.027090,1.988690,0.000708,1.163264,99.813953,9.000000
142,4,10.1.1.2,10.1.1.1,528,96,11,2,1.036933,3.017604,1.980670,0.000388,1.163264,99.813953,256.000000
142,5,10.1.1.3,10.1.1.2,60,60,2,2,1.067029,2.538160,1.471131,0.000326,1.163264,99.813953,23.000000
142,6,10.1.1.1,10.1.1.2,144,144,3,3,2.497551,3.020093,0.522542,0.002205,1.163264,99.813953,280.000000
143,1,10.1.1.2,10.1.1.1,2858284,100992,2717,96,1.016329,2.073194,1.056865,0.764465,1.171456,97.288372,130.000000
143,2,10.1.1.3,10.1.1.1,2857232,28404,2716,27,1.330484,2.084298,0.753814,0.301443,1.171456,97.288372,314.000000
143,3,10.1.1.2,10.1.1.3,528,48,11,1,1.273943,1.273943,0.000000,0.000000,1.171456,97.288372,22.000000
143,4,10.1.1.2,10.1.1.1,528,48,11,1,1.258876,1.258876,0.000000,0.000000,1.171456,97.288372,6.000000
143,5,10.1.1.3,10.1.1.2,30,30,1,1,1.297790,1.297790,0.000000,0.000000,1.171456,97.288372,23.000000
144,1,10.1.1.2,10.1.1.1,2879324,225128,2737,214,1.017987,4.041036,3.023049,0.595764,1.179648,95.306977,326.000000
144,2,10.1.1.3,10.1.1.1,2877220,61016,2735,58,1.340178,2.554090,1.213912,0.402111,1.179648,95.306977,557.000000
144,3,10.1.1.2,10.1.1.3,4280,776,105,19,1.272373,3.556336,2.283962,0.002718,1.179648,95.306977,144.000000
144,4,10.1.1.2,10.1.1.1,432,48,9,1,1.257625,1.257625,0.000000,0.000000,1.179648,95.306977,1.000000
144,5,10.1.1.3,10.1.1.2,78,78,2,2,1.301663,3.549267,2.247604,0.000278,1.179648,95.306977,15.000000
144,6,10.1.1.1,10.1.1.2,336,144,7,3,3.526615,3.541116,0.014501,0.079441,1.179648,95.306977,923.000000
145,1,10.1.1.2,10.1.1.1,2898260,82056,2755,78,1.016590,2.033285,1.016695,0.645669,1.187840,97.488372,235.000000
145,2,10.1.1.3,10.1.1.1,2897208,33664,2754,32,1.158235,2.058483,0.900248,0.299153,1.187840,97.488372,420.000000
145,3,10.1.1.2,10.1.1.3,3312,128,81,3,1.057957,2.070822,1.012865,0.001011,1.187840,97.488372,19.000000
145,4,10.1.1.2,10.1.1.1,432,48,9,1,1.056250,1.056250,0.000000,0.000000,1.187840,97.488372,22.000000
145,5,10.1.1.3,10.1.1.2,30,30,1,1,1.097970,1.097970,0.000000,0.000000,1.187840,97.488372,40.000000
145,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.187840,97.488372,0.000000
146,1,10.1.1.2,10.1.1.1,2919300,82056,2775,78,1.017301,2.032058,1.014757,0.646902,1.196032,100.981395,264.000000
146,2,10.1.1.3,10.1.1.1,2917196,36820,2773,35,1.195948,2.021012,0.825064,0.357015,1.196032,100.981395,445.000000
146,3,10.1.1.2,10.1.1.3,20960,48,522,1,1.060521,1.060521,0.000000,0.000000,1.196032,100.981395,36.000000
146,4,10.1.1.2,10.1.1.1,480,48,10,1,1.063827,1.063827,0.000000,0.000000,1.196032,100.981395,39.000000
146,5,10.1.1.3,10.1.1.2,30,30,1,1,1.069616,1.069616,0.000000,0.000000,1.196032,100.981395,9.000000
147,1,10.1.1.2,10.1.1.1,2939288,65224,2794,62,1.016289,1.926177,0.909887,0.573469,1.204224,97.251163,241.000000
147,2,10.1.1.3,10.1.1.1,2937184,30508,2792,29,1.141378,1.942683,0.801305,0.304583,1.204224,97.251163,392.000000
147,3,10.1.1.2,10.1.1.3,2872,88,70,2,1.050144,1.949032,0.898888,0.000783,1.204224,97.251163,22.000000
147,4,10.1.1.2,10.1.1.1,432,48,9,1,1.048697,1.048697,0.000000,0.000000,1.204224,97.251163,25.000000
147,5,10.1.1.3,10.1.1.2,30,30,1,1,1.070128,1.070128,0.000000,0.000000,1.204224,97.251163,19.000000
147,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.204224,97.251163,0.000000
148,1,10.1.1.2,10.1.1.1,2958224,128344,2812,122,1.015301,2.322272,1.306972,0.785596,1.212416,97.637209,184.000000
148,2,10.1.1.3,10.1.1.1,2957172,41028,2811,39,1.324425,2.311107,0.986682,0.332654,1.212416,97.637209,472.000000
148,3,10.1.1.2,10.1.1.3,512,48,11,1,1.279471,1.279471,0.000000,0.000000,1.212416,97.637209,16.000000
148,4,10.1.1.2,10.1.1.1,432,48,9,1,1.264503,1.264503,0.000000,0.000000,1.212416,97.637209,1.000000
148,5,10.1.1.3,10.1.1.2,30,30,1,1,1.291473,1.291473,0.000000,0.000000,1.212416,97.637209,12.000000
149,1,10.1.1.2,10.1.1.1,2979264,419748,2832,399,1.007381,4.176455,3.169074,1.059610,1.220608,89.325581,69.000000
149,2,10.1.1.3,10.1.1.1,2977160,43132,2830,41,3.093641,4.170773,1.077132,0.320347,1.220608,89.325581,610.000000
149,3,10.1.1.2,10.1.1.3,512,48,11,1,1.036244,1.036244,0.000000,0.000000,1.220608,89.325581,16.000000
149,4,10.1.1.2,10.1.1.1,432,48,9,1,1.021075,1.021075,0.000000,0.000000,1.220608,89.325581,1.000000
149,5,10.1.1.3,10.1.1.2,30,30,1,1,3.063242,3.063242,0.000000,0.000000,1.220608,89.325581,2026.000000
150,1,10.1.1.2,10.1.1.1,2998200,81004,2850,77,1.007473,2.010044,1.002571,0.646370,1.228800,101.432558,237.000000
150,2,10.1.1.3,10.1.1.1,2997148,33664,2849,32,1.125758,1.998878,0.873120,0.308448,1.228800,101.432558,402.000000
150,3,10.1.1.2,10.1.1.3,15752,48,392,1,1.046541,1.046541,0.000000,0.000000,1.228800,101.432558,26.000000
150,4,10.1.1.2,10.1.1.1,432,48,9,1,1.032119,1.032119,0.000000,0.000000,1.228800,101.432558,12.000000
150,5,10.1.1.3,10.1.1.2,30,30,1,1,1.064265,1.064265,0.000000,0.000000,1.228800,101.432558,17.000000
151,1,10.1.1.2,10.1.1.1,3018188,3018188,2869,2869,1.008381,19.998473,18.990092,1.271479,1.236992,0.706977,5.000000
151,2,10.1.1.3,10.1.1.1,3017136,0,2868,0,0.000000,0.000000,0.000000,0.000000,1.236992,0.706977,0.000000
151,3,10.1.1.2,10.1.1.3,48,48,1,1,1.028827,1.028827,0.000000,0.000000,1.236992,0.706977,13.000000
151,4,10.1.1.2,10.1.1.1,48,48,1,1,1.027180,1.027180,0.000000,0.000000,1.236992,0.706977,11.000000
151,5,10.1.1.3,10.1.1.2,30,0,1,0,0.000000,0.000000,0.000000,0.000000,1.236992,0.706977,0.000000
152,1,10.1.1.2,10.1.1.1,3039228,72588,2889,69,1.016210,1.968990,0.952780,0.609484,1.245184,98.604651,233.000000
152,2,10.1.1.3,10.1.1.1,3037124,27352,2887,26,1.145252,1.992351,0.847099,0.258312,1.245184,98.604651,394.000000
152,3,10.1.1.2,10.1.1.3,632,128,14,3,1.038855,1.993926,0.955071,0.001072,1.245184,98.604651,24.000000
152,4,10.1.1.2,10.1.1.1,432,48,9,1,1.066867,1.066867,0.000000,0.000000,1.245184,98.604651,42.000000
152,5,10.1.1.3,10.1.1.2,30,30,1,1,1.072536,1.072536,0.000000,0.000000,1.245184,98.604651,33.000000
152,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.245184,98.604651,0.000000
153,1,10.1.1.2,10.1.1.1,3058164,86264,2907,82,1.007453,2.021464,1.014012,0.680576,1.253376,102.065116,199.000000
153,2,10.1.1.3,10.1.1.1,3057112,30508,2906,29,1.119775,1.999555,0.879780,0.277415,1.253376,102.065116,387.000000
153,3,10.1.1.2,10.1.1.3,528,48,11,1,1.051989,1.051989,0.000000,0.000000,1.253376,102.065116,25.000000
153,4,10.1.1.2,10.1.1.1,528,48,11,1,1.036210,1.036210,0.000000,0.000000,1.253376,102.065116,9.000000
153,5,10.1.1.3,10.1.1.2,30,30,1,1,1.091963,1.091963,0.000000,0.000000,1.253376,102.065116,39.000000
154,1,10.1.1.2,10.1.1.1,3079204,92576,2927,88,1.018249,2.073172,1.054923,0.702049,1.261568,98.748837,263.000000
154,2,10.1.1.3,10.1.1.1,3077100,35768,2925,34,1.126843,2.053430,0.926586,0.308815,1.261568,98.748837,435.000000
154,3,10.1.1.2,10.1.1.3,512,88,11,2,1.047723,2.054964,1.007241,0.000699,1.261568,98.748837,14.000000
154,4,10.1.1.2,10.1.1.1,432,48,9,1,1.046237,1.046237,0.000000,0.000000,1.261568,98.748837,15.000000
154,5,10.1.1.3,10.1.1.2,30,30,1,1,1.071050,1.071050,0.000000,0.000000,1.261568,98.748837,23.000000
154,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.261568,98.748837,0.000000
155,1,10.1.1.2,10.1.1.1,3098140,71536,2945,68,1.015581,1.942842,0.927261,0.617181,1.269760,97.734884,233.000000
155,2,10.1.1.3,10.1.1.1,3097088,31560,2944,30,1.118269,1.915431,0.797161,0.316724,1.269760,97.734884,383.000000
155,3,10.1.1.2,10.1.1.3,3432,88,84,2,1.043703,1.959214,0.915510,0.000769,1.269760,97.734884,22.000000
155,4,10.1.1.2,10.1.1.1,432,48,9,1,1.042277,1.042277,0.000000,0.000000,1.269760,97.734884,14.000000
155,5,10.1.1.3,10.1.1.2,30,30,1,1,1.062137,1.062137,0.000000,0.000000,1.269760,97.734884,18.000000
155,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.269760,97.734884,0.000000
156,1,10.1.1.2,10.1.1.1,3119180,264052,2965,251,1.009353,3.471082,2.461729,0.858103,1.277952,100.088372,324.000000
156,2,10.1.1.3,10.1.1.1,3117076,54704,2963,52,1.371182,2.625642,1.254460,0.348861,1.277952,100.088372,591.000000
156,3,10.1.1.2,10.1.1.3,688,264,15,6,1.281947,3.475404,2.193457,0.000963,1.277952,100.088372,9.000000
156,4,10.1.1.2,10.1.1.1,432,48,9,1,1.266958,1.266958,0.000000,0.000000,1.277952,100.088372,4.000000
156,5,10.1.1.3,10.1.1.2,30,30,1,1,1.321921,1.321921,0.000000,0.000000,1.277952,100.088372,39.000000
156,6,10.1.1.1,10.1.1.2,192,144,4,3,2.956094,3.087452,0.131357,0.008770,1.277952,100.088372,339.000000
157,1,10.1.1.2,10.1.1.1,3138116,231440,2983,220,1.010233,2.902488,1.892256,0.978472,1.286144,96.400000,68.000000
157,2,10.1.1.3,10.1.1.1,3137064,29456,2982,28,2.089360,2.875098,0.785737,0.299907,1.286144,96.400000,418.000000
157,3,10.1.1.2,10.1.1.3,1408,48,33,1,1.049843,1.049843,0.000000,0.000000,1.286144,96.400000,32.000000
157,4,10.1.1.2,10.1.1.1,528,48,11,1,1.028893,1.028893,0.000000,0.000000,1.286144,96.400000,11.000000
157,5,10.1.1.3,10.1.1.2,30,30,1,1,2.061969,2.061969,0.000000,0.000000,1.286144,96.400000,1012.000000
158,1,10.1.1.2,10.1.1.1,3158104,86264,3002,82,1.010273,2.018792,1.008520,0.684282,1.294336,98.139535,213.000000
158,2,10.1.1.3,10.1.1.1,3157052,32612,3001,31,1.138231,2.002226,0.863995,0.301965,1.294336,98.139535,463.000000
158,3,10.1.1.2,10.1.1.3,1080,88,25,2,1.042323,2.035170,0.992847,0.000709,1.294336,98.139535,20.000000
